symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_type,holding_sessions
KRW-DOT,2025-01-09 00:00:00,2025-01-15 00:00:00,10145.07,10494.75,215008,72965134.23072004,EXIT_RULE,7
KRW-SOL,2025-01-10 00:00:00,2025-01-15 00:00:00,279839.85,301499.175,3118,66627467.810025096,EXIT_RULE,6
KRW-ADA,2025-01-23 00:00:00,2025-01-30 00:00:00,1468.734,1448.2755000000002,1532188,-33580971.673892975,EXIT_RULE,8
KRW-ETH,2025-01-28 00:00:00,2025-01-30 00:00:00,4837417.5,4895551.0,372,19815329.858999968,EXIT_RULE,3
KRW-SOL,2025-01-28 00:00:00,2025-01-30 00:00:00,357128.475,359770.025,5041,11509110.88075018,EXIT_RULE,3
KRW-DOT,2025-01-28 00:00:00,2025-01-30 00:00:00,9039.5175,9231.382,199159,36392134.918739796,EXIT_RULE,3
KRW-ADA,2025-02-03 00:00:00,2025-02-11 00:00:00,1269.6345,1187.4060000000002,896583,-74826145.58680534,EXIT_RULE,9
KRW-DOGE,2025-01-28 00:00:00,2025-02-12 00:00:00,507.15344999999996,399.50015,3549818,-383758849.733922,EXIT_RULE,16
KRW-XRP,2025-02-02 00:00:00,2025-02-12 00:00:00,4502.25,3735.1315000000004,421376,-324980842.4894719,EXIT_RULE,11
KRW-ETH,2025-02-04 00:00:00,2025-02-12 00:00:00,4504251.0,4140928.5,202,-74264308.12949991,EXIT_RULE,9
KRW-BTC,2025-02-19 00:00:00,2025-02-20 00:00:00,143831880.0,145646140.5,11,18364736.387250185,EXIT_RULE,2
KRW-SOL,2025-02-02 00:00:00,2025-02-28 00:00:00,333666.75,218540.67500000002,5685,-656061385.9805624,EXIT_RULE,27
KRW-BTC,2025-02-24 00:00:00,2025-03-01 00:00:00,141441685.5,128255840.0,9,-119886248.36474991,EXIT_RULE,6
KRW-ADA,2025-02-25 00:00:00,2025-03-01 00:00:00,986.4929999999999,983.508,1129404,-4483734.44470191,EXIT_RULE,5
KRW-DOGE,2025-02-19 00:00:00,2025-03-02 00:00:00,378.08894999999995,361.11935000000005,4513070,-78253042.0732398,EXIT_RULE,12
KRW-XRP,2025-02-25 00:00:00,2025-03-02 00:00:00,3295.647,4437.780000000001,338067,384810268.6781957,EXIT_RULE,6
KRW-XRP,2025-03-10 00:00:00,2025-03-13 00:00:00,3208.6034999999997,3334.3320000000003,621661,76126761.12556767,EXIT_RULE,4
KRW-BTC,2025-03-10 00:00:00,2025-03-19 00:00:00,121099519.5,127130403.0,16,94508296.62000012,EXIT_RULE,10
KRW-ADA,2025-03-10 00:00:00,2025-03-19 00:00:00,1082.541,1088.4555,1842576,8897802.728507996,EXIT_RULE,10
KRW-BTC,2025-03-29 00:00:00,2025-04-01 00:00:00,125862900.0,126568684.0,12,6954818.495999813,EXIT_RULE,4
KRW-XRP,2025-03-28 00:00:00,2025-04-05 00:00:00,3455.727,3164.4170000000004,587590,-173115808.10647964,EXIT_RULE,9
KRW-XRP,2025-04-08 00:00:00,2025-04-09 00:00:00,2830.4145,3014.492,705669,127835500.68502593,EXIT_RULE,2
KRW-BTC,2025-05-06 00:00:00,2025-05-06 00:00:00,134957445.0,137331300.0,11,24614816.902499914,EXIT_RULE,1
KRW-XRP,2025-05-05 00:00:00,2025-05-08 00:00:00,3102.5505,3260.369,652009,100824741.97636223,EXIT_RULE,4
KRW-BTC,2025-05-30 00:00:00,2025-06-01 00:00:00,147443685.0,149025450.0,13,18635895.622499943,EXIT_RULE,3
KRW-BTC,2025-06-05 00:00:00,2025-06-07 00:00:00,145290609.0,146440743.0,14,14059756.536000013,EXIT_RULE,3
KRW-BTC,2025-06-21 00:00:00,2025-06-23 00:00:00,144027978.0,146108909.0,14,27102075.791000128,EXIT_RULE,3
KRW-BTC,2025-06-23 00:00:00,2025-06-23 00:00:00,140978454.0,146108909.0,11,54856024.503499985,EXIT_RULE,1
KRW-XRP,2025-07-24 00:00:00,2025-07-27 00:00:00,4346.172,4406.7955,476485,26800859.537881613,EXIT_RULE,4
KRW-SOL,2025-08-01 00:00:00,2025-08-04 00:00:00,240120.0,236081.90000000002,8646,-36972033.413699865,EXIT_RULE,4
KRW-ETH,2025-08-02 00:00:00,2025-08-04 00:00:00,4863430.5,5174411.5,341,104333068.93900013,EXIT_RULE,3
KRW-XRP,2025-08-02 00:00:00,2025-08-04 00:00:00,4127.0625,4272.8625,402472,56990050.29270029,EXIT_RULE,3
KRW-BTC,2025-08-02 00:00:00,2025-08-07 00:00:00,158180050.5,161772073.5,10,34320469.379999876,EXIT_RULE,6
KRW-BTC,2025-08-19 00:00:00,2025-08-22 00:00:00,161593756.5,161095412.0,13,-8575958.095249891,EXIT_RULE,4
KRW-XRP,2025-08-19 00:00:00,2025-08-22 00:00:00,4253.1255,4233.8820000000005,495626,-11640769.720597267,EXIT_RULE,4
KRW-ETH,2025-08-20 00:00:00,2025-08-22 00:00:00,5685841.5,6660668.0,222,215041020.4454999,EXIT_RULE,3
KRW-SOL,2025-08-20 00:00:00,2025-08-22 00:00:00,245722.8,276561.65,5153,157566928.16457534,EXIT_RULE,3
KRW-DOGE,2025-08-20 00:00:00,2025-08-22 00:00:00,292.14599999999996,330.8345,4334227,166334671.83771348,EXIT_RULE,3
KRW-XRP,2025-08-30 00:00:00,2025-09-02 00:00:00,3962.9804999999997,3981.0085000000004,558079,7844361.493434429,EXIT_RULE,4
KRW-ADA,2025-08-31 00:00:00,2025-09-02 00:00:00,1147.5735,1163.4180000000001,1541796,22647447.996633053,EXIT_RULE,3
KRW-BTC,2025-09-01 00:00:00,2025-09-02 00:00:00,150775350.0,154772575.0,9,34600059.33749986,EXIT_RULE,2
KRW-XRP,2025-09-02 00:00:00,2025-09-02 00:00:00,3850.9244999999996,3981.0085000000004,297088,37483008.73644805,EXIT_RULE,1
KRW-ADA,2025-09-02 00:00:00,2025-09-02 00:00:00,1119.5594999999998,1163.4180000000001,1021888,43652001.19224024,EXIT_RULE,1
KRW-ETH,2025-09-02 00:00:00,2025-09-03 00:00:00,6029013.0,6160918.0,189,23778096.520500183,EXIT_RULE,2
KRW-DOGE,2025-09-02 00:00:00,2025-09-03 00:00:00,294.147,305.84700000000004,3889431,44339525.068293095,EXIT_RULE,2
KRW-XRP,2025-09-22 00:00:00,2025-09-24 00:00:00,4164.081,4146.9255,541416,-11538118.135601997,EXIT_RULE,3
KRW-XRP,2025-09-24 00:00:00,2025-09-24 00:00:00,4026.0119999999997,4146.9255,91320,10668644.493750036,EXIT_RULE,1
KRW-BTC,2025-09-23 00:00:00,2025-09-28 00:00:00,160811365.5,160498710.5,11,-5206410.417999983,EXIT_RULE,6
KRW-ADA,2025-09-23 00:00:00,2025-09-28 00:00:00,1178.589,1158.4205000000002,1530307,-32652167.727957726,EXIT_RULE,6
KRW-DOGE,2025-09-23 00:00:00,2025-09-28 00:00:00,345.17249999999996,339.83000000000004,5225224,-29705404.971529722,EXIT_RULE,6
KRW-DOT,2025-09-23 00:00:00,2025-09-28 00:00:00,5757.8775,5722.137500000001,313241,-12993239.029307127,EXIT_RULE,6
KRW-ETH,2025-10-11 00:00:00,2025-10-12 00:00:00,5902950.0,6271862.5,303,109936003.40625,EXIT_RULE,2
KRW-ETH,2025-10-12 00:00:00,2025-10-12 00:00:00,5779888.5,6271862.5,123,59771619.31349993,EXIT_RULE,1
KRW-SOL,2025-10-11 00:00:00,2025-10-13 00:00:00,293046.45,310444.7,6110,104459642.03674984,EXIT_RULE,3
KRW-DOGE,2025-10-11 00:00:00,2025-10-19 00:00:00,309.1545,296.85150000000004,5791866,-73012280.17159772,EXIT_RULE,9
KRW-ETH,2025-10-18 00:00:00,2025-10-19 00:00:00,5893945.5,6036980.0,229,31388809.530250072,EXIT_RULE,2
KRW-XRP,2025-10-08 00:00:00,2025-10-20 00:00:00,4134.066,3738.13,541410,-216494752.5781803,EXIT_RULE,13
KRW-BTC,2025-10-12 00:00:00,2025-10-20 00:00:00,170475195.0,165828044.5,4,-19261208.478999972,EXIT_RULE,9
KRW-SOL,2025-10-23 00:00:00,2025-10-23 00:00:00,273236.55,287756.05,8189,116603201.29929972,EXIT_RULE,1
KRW-ETH,2025-10-23 00:00:00,2025-10-25 00:00:00,5770884.0,5888054.5,387,43088978.90024996,EXIT_RULE,3
KRW-BTC,2025-10-31 00:00:00,2025-11-09 00:00:00,164341129.5,155412255.0,13,-118153765.49924994,EXIT_RULE,10
KRW-ETH,2025-10-31 00:00:00,2025-11-09 00:00:00,5772885.0,5317340.0,393,-181208414.2125001,EXIT_RULE,10
KRW-XRP,2025-10-31 00:00:00,2025-11-09 00:00:00,3703.8509999999997,3508.2450000000003,612742,-122065588.71561527,EXIT_RULE,10
KRW-SOL,2025-10-31 00:00:00,2025-11-10 00:00:00,280440.14999999997,247376.25,8092,-269688623.9543996,EXIT_RULE,11
