symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_type,holding_sessions
KRW-SOL,2024-09-21 00:00:00,2024-11-08 00:00:00,196098.0,284089.86739882897,9353,820742337.2193565,TARGET,49
KRW-ADA,2024-11-08 00:00:00,2024-11-09 00:00:00,560.28,673.3271762594859,1783334,200500906.2175002,TARGET,2
KRW-BTC,2024-09-20 00:00:00,2024-11-10 00:00:00,83932945.5,108262508.99142756,27,654303575.6329103,TARGET,52
KRW-DOGE,2024-11-07 00:00:00,2024-11-10 00:00:00,271.53569999999996,354.5872129287891,4599608,380564443.2997167,TARGET,4
KRW-DOGE,2024-11-10 00:00:00,2024-11-10 00:00:00,303.1515,391.4993341920553,5179370,455787195.1337609,TARGET,1
KRW-DOT,2024-11-10 00:00:00,2024-11-11 00:00:00,6421.209,8014.3906246925935,244523,387804632.3511927,TARGET,2
KRW-BTC,2024-11-11 00:00:00,2024-11-11 00:00:00,111495720.0,124960003.3084031,20,266921108.9349785,TARGET,1
KRW-ETH,2024-09-22 00:00:00,2024-11-12 00:00:00,3481740.0,4778558.403540267,421,544221755.0765071,TARGET,52
KRW-XRP,2024-11-11 00:00:00,2024-11-12 00:00:00,814.70715,988.8258325102403,2770466,479891576.4554539,TARGET,2
KRW-BTC,2024-11-14 00:00:00,2024-11-14 00:00:00,128175055.5,121637933.74924447,21,-139902593.1529832,STOP,1
KRW-XRP,2024-11-15 00:00:00,2024-11-16 00:00:00,1095.5475,1372.5070234972766,2483296,684708021.8997016,TARGET,2
KRW-SOL,2024-11-11 00:00:00,2024-11-18 00:00:00,291245.55,347390.1503821684,7749,432590114.34029245,TARGET,8
KRW-ADA,2024-11-16 00:00:00,2024-11-22 00:00:00,995.4975,1300.347419577343,2186299,663983372.5961123,TARGET,7
KRW-DOT,2024-11-23 00:00:00,2024-11-23 00:00:00,9197.5965,11876.584429648852,278764,743868029.7342968,TARGET,1
KRW-XRP,2024-11-23 00:00:00,2024-11-24 00:00:00,2040.0195,1837.3577086285104,1256834,-257148839.6499095,STOP,2
KRW-ADA,2024-11-23 00:00:00,2024-11-26 00:00:00,1412.706,1263.8911773951006,1814933,-272517854.7072582,STOP,4
KRW-XRP,2024-11-30 00:00:00,2024-12-02 00:00:00,2489.244,3288.433732855121,838102,667381371.8537118,TARGET,3
KRW-SOL,2024-11-18 00:00:00,2024-12-03 00:00:00,334367.1,307881.1708662151,7243,-194163486.8289461,STOP,16
KRW-BTC,2024-11-21 00:00:00,2024-12-03 00:00:00,133246590.0,126840276.52091454,18,-117654424.4222269,STOP,13
KRW-ETH,2024-11-28 00:00:00,2024-12-03 00:00:00,5073535.5,4682591.860457885,513,-203056533.75306225,STOP,6
KRW-ADA,2024-12-03 00:00:00,2024-12-03 00:00:00,1675.8375,1483.8214701821169,1324502,-256418102.83850813,STOP,1
KRW-DOT,2024-12-05 00:00:00,2024-12-09 00:00:00,14797.395,12529.702429759796,239911,-547322427.8546333,STOP,5
KRW-ETH,2024-12-05 00:00:00,2024-12-20 00:00:00,5405701.5,4882063.281626727,656,-346881058.10124016,STOP,16
KRW-BTC,2024-12-16 00:00:00,2024-12-20 00:00:00,149317621.5,141215205.88681352,18,-148458276.4838376,STOP,5
KRW-DOGE,2025-01-18 00:00:00,2025-01-20 00:00:00,608.40405,529.3522685508401,4393973,-349851028.5616555,STOP,3
KRW-SOL,2025-01-19 00:00:00,2025-01-20 00:00:00,390195.0,358273.6686560167,4152,-134091188.69634843,STOP,2
KRW-XRP,2025-01-12 00:00:00,2025-02-03 00:00:00,3853.926,3370.2874995765565,867073,-422481845.71351576,STOP,23
KRW-BTC,2025-01-18 00:00:00,2025-02-18 00:00:00,152510217.0,143146683.56227764,17,-161693152.09605932,STOP,32
KRW-XRP,2025-03-03 00:00:00,2025-03-03 00:00:00,4441.2195,3959.6473643527297,704338,-342148079.7602792,STOP,1
KRW-ADA,2025-03-03 00:00:00,2025-03-03 00:00:00,1726.863,1533.1107469485937,1811447,-353924572.3652053,STOP,1
KRW-DOT,2025-04-25 00:00:00,2025-06-13 00:00:00,6128.0625,5131.606770347915,252719,-253246061.72111177,STOP,50
KRW-SOL,2025-04-20 00:00:00,2025-06-18 00:00:00,201900.9,202748.575,14804,9553765.28605032,TIME_EXIT,60
KRW-ADA,2025-04-24 00:00:00,2025-06-20 00:00:00,1001.5005,814.8783483443275,1932950,-362486772.7902858,STOP,58
KRW-BTC,2025-04-23 00:00:00,2025-06-21 00:00:00,133922928.0,142710609.0,17,147039191.93550014,TIME_EXIT,60
KRW-XRP,2025-04-29 00:00:00,2025-06-22 00:00:00,3304.6515,2809.3023994829773,374909,-186856924.096987,STOP,55
KRW-XRP,2025-07-10 00:00:00,2025-07-17 00:00:00,3260.6295,4261.7331243286,877082,874751104.6057415,TARGET,8
KRW-XRP,2025-07-17 00:00:00,2025-07-18 00:00:00,4127.0625,4879.599217435692,116498,87144393.46944433,TARGET,2
KRW-ETH,2025-07-10 00:00:00,2025-07-20 00:00:00,3752875.5,5096161.293837486,762,1020212291.8857126,TARGET,11
KRW-DOGE,2025-07-10 00:00:00,2025-07-20 00:00:00,244.82235,360.8656893169178,11681295,1351998869.0133986,TARGET,11
KRW-ETH,2025-07-21 00:00:00,2025-07-23 00:00:00,5129563.5,4852090.280374571,558,-157614937.95571375,STOP,3
KRW-DOGE,2025-07-21 00:00:00,2025-07-23 00:00:00,374.187,343.6469379966282,7651681,-236429130.32228374,STOP,3
KRW-ETH,2025-07-28 00:00:00,2025-08-01 00:00:00,5281639.5,4986332.973752414,527,-158332150.07931185,STOP,5
KRW-ETH,2025-08-08 00:00:00,2025-08-12 00:00:00,5385691.5,6317975.720688717,511,473406949.79704857,TARGET,5
KRW-ADA,2025-07-11 00:00:00,2025-08-14 00:00:00,914.457,1304.6265873383059,657216,255696486.89266396,TARGET,35
KRW-ETH,2025-08-13 00:00:00,2025-08-18 00:00:00,6284140.5,5916308.271926913,453,-169391400.9639492,STOP,6
KRW-ETH,2025-08-23 00:00:00,2025-08-25 00:00:00,6667332.0,6213157.958495227,379,-174572814.57744408,STOP,3
KRW-ADA,2025-08-14 00:00:00,2025-08-29 00:00:00,1232.616,1136.9210454324862,1848126,-179045935.11585474,STOP,16
KRW-BTC,2025-07-10 00:00:00,2025-09-07 00:00:00,150825375.0,154923499.5,18,71014501.12949991,TIME_EXIT,60
KRW-XRP,2025-09-13 00:00:00,2025-09-22 00:00:00,4313.1555,4014.487888254191,515089,-155985140.21914315,STOP,10
KRW-SOL,2025-09-11 00:00:00,2025-09-25 00:00:00,311955.9,292538.7439180988,11127,-219417801.6747532,STOP,15
KRW-DOGE,2025-09-12 00:00:00,2025-09-25 00:00:00,356.178,321.53230875865995,7796880,-272770310.1018567,STOP,14
KRW-DOT,2025-09-13 00:00:00,2025-10-10 00:00:00,5997.9975,5259.186877539321,370400,-275740285.10615563,STOP,28
KRW-ETH,2025-10-07 00:00:00,2025-10-10 00:00:00,6675336.0,6270468.739449162,395,-162479364.35362244,STOP,4
KRW-BTC,2025-09-17 00:00:00,2025-11-04 00:00:00,162281100.0,154235177.93255776,8,-65633441.651268244,STOP,49
KRW-DOT,2025-11-08 00:00:00,2025-11-13 00:00:00,4806.402,4308.064152120757,674311,-339107684.9340515,STOP,6
KRW-ETH,2025-12-10 00:00:00,2025-12-15 00:00:00,4914456.0,4383499.8248638,645,-345465323.7163677,STOP,6
KRW-DOGE,2026-01-05 00:00:00,2026-01-20 00:00:00,217.1085,183.0302303126696,11438219,-392083149.0385957,STOP,16
KRW-ADA,2026-01-06 00:00:00,2026-01-25 00:00:00,611.3055,509.4222985537987,2437408,-249696765.72159123,STOP,20
KRW-DOT,2026-01-03 00:00:00,2026-01-29 00:00:00,3132.5655,2571.483501345234,990934,-558821397.3015113,STOP,27
KRW-XRP,2026-01-05 00:00:00,2026-01-29 00:00:00,3024.5115,2688.6785168386646,821069,-278087513.25826263,STOP,25
KRW-BTC,2026-01-06 00:00:00,2026-01-29 00:00:00,136142037.0,126447618.94057478,10,-98257128.87395501,STOP,24
KRW-ETH,2026-03-17 00:00:00,2026-03-21 00:00:00,3463731.0,3129099.556469452,516,-174370775.14533186,STOP,5
KRW-DOT,2026-02-26 00:00:00,2026-03-29 00:00:00,2394.1965,1886.9436069202,1164873,-593378691.58043,STOP,32
KRW-SOL,2026-03-17 00:00:00,2026-04-02 00:00:00,141470.7,119007.95958917338,12641,-285597856.90119267,STOP,17
KRW-XRP,2026-03-17 00:00:00,2026-04-02 00:00:00,2270.1345,1973.044490727116,787775,-235711417.21965647,STOP,17
