symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_type,holding_sessions
KRW-SOL,2025-04-20 00:00:00,2025-06-18 00:00:00,201900.9,202748.575,9480,6117920.48849988,TIME_EXIT,60
KRW-XRP,2025-07-10 00:00:00,2025-07-11 00:00:00,3260.6295,3927.4884779690665,690952,458284222.2991257,TARGET,2
KRW-ETH,2025-07-10 00:00:00,2025-07-17 00:00:00,3752875.5,4647773.883308324,600,534418835.170002,TARGET,8
KRW-ADA,2025-07-11 00:00:00,2025-07-18 00:00:00,914.457,1174.4176487255372,1478481,382802699.1486199,TARGET,8
KRW-DOGE,2025-07-11 00:00:00,2025-07-18 00:00:00,263.1315,344.59293693547295,5138145,416999386.7443068,TARGET,8
KRW-SOL,2025-07-11 00:00:00,2025-08-14 00:00:00,221660.775,280308.2498619722,6099,356160194.6418519,TARGET,35
KRW-BTC,2025-07-11 00:00:00,2025-08-30 00:00:00,156595258.5,150593337.79270884,8,-49244120.04349995,STOP,51
KRW-ADA,2025-08-14 00:00:00,2025-09-01 00:00:00,1232.616,1096.1730540464089,1357126,-186750499.55709386,STOP,19
KRW-ADA,2025-09-11 00:00:00,2025-09-25 00:00:00,1235.6175,1118.2065525856783,1218377,-144484720.42167783,STOP,15
KRW-ETH,2025-08-10 00:00:00,2025-10-08 00:00:00,5863930.5,6526735.0,356,233752863.54100013,TIME_EXIT,60
KRW-DOGE,2025-09-09 00:00:00,2025-10-10 00:00:00,336.168,301.8738770604292,5597830,-193758495.19515014,STOP,32
KRW-DOT,2025-09-12 00:00:00,2025-10-10 00:00:00,5892.945,5393.246207912845,204373,-103278237.61309528,STOP,29
KRW-SOL,2025-08-23 00:00:00,2025-10-21 00:00:00,276738.3,279460.2,6070,14833870.55250001,TIME_EXIT,60
KRW-DOT,2025-11-08 00:00:00,2025-11-16 00:00:00,4806.402,4095.5207320296527,540261,-386466105.55349255,STOP,9
KRW-ETH,2026-01-07 00:00:00,2026-01-08 00:00:00,4797397.5,4482095.214564184,201,-64308348.39041281,STOP,2
KRW-XRP,2026-01-05 00:00:00,2026-01-19 00:00:00,3024.5115,2800.11875930911,499808,-113608885.33955455,STOP,15
KRW-ADA,2026-01-06 00:00:00,2026-01-19 00:00:00,611.3055,543.2814814525325,1978294,-135713563.9972868,STOP,14
KRW-DOGE,2026-01-03 00:00:00,2026-01-20 00:00:00,204.102,181.9463070839576,12344128,-275875424.1427345,STOP,18
KRW-BTC,2026-01-14 00:00:00,2026-01-20 00:00:00,140015973.0,133629705.67794499,6,-39138540.968364,STOP,7
KRW-DOT,2026-01-03 00:00:00,2026-01-25 00:00:00,3132.5655,2757.988739980156,804280,-303633424.0308261,STOP,23
KRW-DOT,2026-02-26 00:00:00,2026-03-24 00:00:00,2394.1965,2055.628871863467,974480,-332095515.18067575,STOP,27
KRW-SOL,2026-03-17 00:00:00,2026-03-27 00:00:00,141470.7,126471.96127611559,7986,-120849822.49541652,STOP,11
KRW-BTC,2026-03-16 00:00:00,2026-03-29 00:00:00,107048497.5,99218501.07825048,17,-134863208.6576569,STOP,14
KRW-XRP,2026-04-18 00:00:00,2026-04-28 00:00:00,2178.0885,2035.600998627722,547004,-79093685.70589495,STOP,11
KRW-ETH,2026-03-16 00:00:00,2026-05-14 00:00:00,3201600.0,3371313.5,582,96860539.1715002,TIME_EXIT,60
KRW-DOT,2026-05-09 00:00:00,2026-05-16 00:00:00,2026.0125,1864.847235795232,464207,-75717125.96338987,STOP,8
KRW-DOGE,2026-04-30 00:00:00,2026-05-28 00:00:00,155.0775,142.72242556824474,7580806,-94790204.11397028,STOP,29
KRW-SOL,2026-04-11 00:00:00,2026-06-02 00:00:00,125962.95,114135.12143360349,11823,-141259756.88978553,STOP,53
KRW-BTC,2026-04-07 00:00:00,2026-06-03 00:00:00,104015982.0,98000863.16788107,17,-103974163.32994866,STOP,58
KRW-ADA,2026-07-04 00:00:00,2026-07-12 00:00:00,272.136,240.13492821626886,6279354,-202554423.36054873,STOP,9
KRW-DOT,2026-08-05 00:00:00,2026-08-09 00:00:00,1219.6095,1122.9938794419666,875493,-85611765.91945326,STOP,5
KRW-XRP,2026-08-20 00:00:00,2026-08-20 00:00:00,1520.76,1768.2359147466925,690869,169837305.0858202,TARGET,1
KRW-ETH,2026-07-15 00:00:00,2026-08-21 00:00:00,2780389.5,3431776.689817828,600,388968664.0337515,TARGET,38
KRW-BTC,2026-08-20 00:00:00,2026-08-21 00:00:00,95394673.5,106054286.09573379,11,116147769.27529514,TARGET,2
KRW-ADA,2026-07-18 00:00:00,2026-08-22 00:00:00,246.123,333.20014330839723,5422902,470640008.2851474,TARGET,36
KRW-DOGE,2026-08-21 00:00:00,2026-08-22 00:00:00,110.055,132.8188083522285,7948109,179964036.28760827,TARGET,2
KRW-ADA,2026-08-22 00:00:00,2026-08-26 00:00:00,315.1575,282.951129918731,3710289,-120604518.57765794,STOP,5
KRW-SOL,2026-06-30 00:00:00,2026-08-27 00:00:00,113756.85,146926.5,18777,620379092.418525,TIME_EXIT,59
KRW-DOT,2026-08-21 00:00:00,2026-08-27 00:00:00,1168.584,1209.395,748537,29658540.87363851,TIME_EXIT,7
